343245,25917386,1
517224,88302214,5
120353,59511273,4
808043,45814063,5
560145,21561082,2
193857,78302916,4
280237,70660555,2
931439,82361751,3
447345,22227619,1
551690,72281567,2
126513,88495570,4
503574,67811598,2
390844,76156171,5
391334,67509627,2
518952,12100438,4
641986,11815125,3
163300,62668432,2
322288,65482303,2
294070,42414889,4
275285,57311854,4
547867,55254602,4
545315,51736675,3
702182,39643517,1
909728,90879919,1
872376,48141373,1
108533,88106465,5
745696,14185395,5
636089,23111373,1
144831,74436386,4
874101,66246652,5
309581,16440529,2
462616,96302852,3
612328,89753283,3
152839,67413953,5
900999,85945652,2
490546,24094634,1
782897,64720907,3
813768,62008841,4
506005,68727524,4
991838,80061308,2
289047,22332455,5
651851,31605720,4
815898,26126863,3
239514,34373388,4
681014,89291345,2
762533,41684955,4
381794,15164313,5
666837,36920401,3
459654,95036209,5
579884,66157957,5
204306,49187990,1
262802,95292277,5
314917,59171443,2
728143,18051360,1
719750,66042326,3
581752,10304084,1
290665,63590632,2
739955,65888110,1
314456,73149726,1
744056,30707142,4
440024,32072170,1
940525,12827694,3
528243,79942607,3
622722,51186414,4
640408,36157943,5
649686,10707677,3
972709,45951894,4
787569,11144391,2
143068,97144213,3
507877,60456458,4
912696,72608514,3
921816,58601947,5
420875,50407289,4
128011,49215193,4
889067,94019275,3
324589,31323931,2
235654,49642201,1
657618,40508203,1
135171,20543656,2
944124,53562095,3
176664,70969606,1
311140,76688687,2
729651,66051113,4
529468,13750626,4
750934,22598944,3
986605,95009832,3
959109,12453410,4
127612,88954985,3
280410,87276765,2
268353,94671148,4
484721,19945730,5
986450,88636214,2
504549,84490749,3
814571,18095905,1
761575,96877042,3
977907,20174523,5
265660,31683141,1
689013,13019529,2
306670,82471034,3
988858,37282575,5
884697,67868664,1
868036,33325046,5
280454,98140610,2
400995,46802154,2
139512,44608358,3
101991,12647445,2
541728,51566331,5
138784,61616834,2
680769,48003754,1
124312,75031644,1
345956,94763108,4
817613,18793226,5
627966,73527673,1
339170,22806362,3
678918,15539435,3
658893,58516306,4
343997,56312639,4
319649,79222405,2
325198,82655145,2
314451,64465333,1
229322,21841129,2
759611,82589096,3
230121,68396274,1
349463,68341074,3
447632,44405618,3
649998,33885873,5
329782,43227520,5
300780,77071296,5
280470,86163055,4
534389,62855002,5
966168,59911493,4
583301,44487126,5
882063,59458003,2
886349,29166529,1
302934,69295133,2
612633,53527542,1
242142,67380760,5
697067,73139750,3
852313,59260252,3
290296,12199260,5
705692,96959746,2
491894,95330507,4
956804,53729808,5
873515,78586930,2
140436,86338382,1
995531,82089233,1
608670,95204856,1
230551,97869162,5
933342,18349724,1
444937,43017616,1
988043,57566904,5
593038,46967895,4
517797,45163561,2
742721,56122348,1
990990,93743832,1
311483,81159260,3
970566,32889827,1
359034,13602296,2
791815,23954604,2
334594,31205802,5
401784,84012640,4
927087,27504816,5
440597,27711222,2
134603,38648835,5
705606,62688494,1
112626,25036694,3
688733,50193904,2
156565,38790902,2
844424,42595343,2
675555,46971601,1
358590,24621243,4
937902,69342499,4
124434,95399449,1
381423,90657413,4
858309,13008603,4
362758,21148584,5
466875,76408572,5
924018,86283089,4
218742,67787628,5
727145,98664346,2
102241,64810391,5
388454,42333835,3
333294,92231944,1
676615,43103502,4
561021,70335221,5
481302,19122070,1
839024,40353037,2
892365,90691260,3
721850,28442541,5
192103,70648154,3
433922,28295312,1
321899,45249862,1
122921,84447453,4
194726,40677334,2
277246,54917481,5
108202,49565214,2
548408,76414283,4
161370,67173208,4
805613,32764258,5
