476802,84054441,4
453592,37865291,3
374082,90528365,1
582613,88302920,1
681383,63073048,1
110269,66612370,4
372670,45560429,1
351229,92055290,3
675362,93282861,2
197781,23069504,2
153345,35361320,4
117027,46518993,2
132141,77248993,3
460417,23829818,3
249578,67295870,5
353944,95812086,3
261560,18829638,3
188826,87465039,2
815223,57745185,5
615512,10869939,3
662624,71115939,2
793122,56365678,2
488588,72285895,3
842636,89376118,3
648678,47211446,2
415663,70750711,4
464339,68977525,1
813348,91362045,5
674981,60458767,4
829563,58974267,2
859050,35491563,1
479705,73847188,2
724931,38111758,5
241427,21305992,5
583363,67137594,5
354535,42953345,4
858896,25683713,4
803906,16749923,4
139308,58909031,3
790571,39040265,3
484532,34589925,3
983298,41378018,1
191704,28468674,4
590501,12571284,4
264426,65708864,5
128551,68745881,2
228926,94753489,2
885684,28806004,3
394866,11133216,2
618255,63384506,2
405061,90920794,5
598417,63122252,3
238828,44045755,5
117682,23464257,3
175466,71431320,3
297138,16145940,3
530600,55805739,5
915626,73131989,5
537920,27207686,3
298277,67965121,1
333953,29487308,3
502215,87074994,2
929887,81361865,3
723790,10756617,4
432914,64247996,3
715706,73763659,1
172193,79335237,2
713927,11058509,5
966985,94671479,3
989891,83708789,2
219181,75500871,5
940346,52592024,4
202783,98528790,3
668866,39719877,1
742239,78349138,2
335460,62556351,5
687659,87251915,4
664579,71025828,3
263120,14431022,4
787589,56401017,3
631682,95930049,3
514656,95419232,3
526303,95518332,1
817053,67347374,4
258526,41523309,2
994283,12456292,5
823485,59210572,5
430359,92846927,2
969942,27681940,5
789865,96539594,2
543226,20631342,5
813248,51395544,1
300243,19444553,5
217706,75504871,3
354273,61227404,2
928344,45994905,4
943568,87144083,2
184224,82087086,4
177707,96136098,2
173495,59406252,2
276278,99818547,4
745554,68137639,2
499400,64345255,4
163163,43349008,2
713804,81076656,1
511796,50128323,1
359059,42902973,4
473011,69785776,1
584228,41600901,4
609738,67177652,4
522031,37389674,2
986897,10467967,2
956207,35953091,5
371695,90258520,4
178960,91240645,1
187566,91522880,4
791891,46978953,3
574589,32366546,4
869563,41529836,5
939972,32391475,3
418366,50001409,5
443500,85273742,4
941749,12985447,5
500585,71940416,2
454522,91257488,4
175434,57022832,4
131153,37798699,4
477002,65029478,3
520826,41883412,5
498214,77333126,5
918530,71931083,5
504377,36866810,1
527303,10352007,5
372090,46884519,5
841678,68708325,5
383729,62733008,1
398793,95597312,4
685424,13375424,4
144746,57406028,1
544368,14316436,3
188373,17618473,3
729806,83964997,1
944189,68686159,3
688170,10716108,4
961657,30994003,5
417301,18814013,3
665080,31242905,1
934688,27973493,1
582248,88217009,3
209867,79283826,1
937686,29572543,1
192662,72279999,2
426926,67104809,2
766434,32833852,4
706428,76459745,5
450987,59019247,4
907610,61335118,2
111896,68098162,5
803671,91144687,4
795243,36767961,3
159179,67555570,2
436550,47634804,4
298933,95565974,5
709417,80297727,5
591809,52677601,4
154557,99285343,2
405739,51565883,2
137840,98536145,3
492713,48328240,2
378706,62764631,2
391562,49415468,4
492416,85066634,5
683084,93911100,1
826787,61809010,5
994341,39546464,4
793277,64915500,1
606524,27222327,3
346522,79227471,1
232651,76380040,2
902176,87876593,4
653092,75673767,5
362042,12050341,2
427580,19176047,3
655989,81005702,2
383788,50846911,2
342018,21697278,2
942266,66953072,4
437500,27852976,2
925233,74926119,1
360674,85074846,3
426000,17191933,3
370213,19629410,1
742023,99760377,4
425424,89168981,3
667651,67956379,4
471392,28187224,5
884746,71994676,3
285966,84789356,2
923521,76391031,2
419163,46617086,4
162194,16796256,1
296146,35772125,4
397330,59698443,4
195100,94670840,2
736490,63391946,3
515772,64336293,2
671475,64020979,3
530979,28552259,1
679016,42640735,4
618972,96617405,2
181702,56080088,5
691335,52649985,2
236926,14821424,5
670566,40320304,3
507406,32241536,4
329778,70038747,2
250775,64357514,4
629371,43248462,3
711358,83738105,4
306146,46588295,1
612517,67911480,5
362173,26625159,5
640858,95515240,2
567238,75780593,1
349823,29532767,1
435670,20550236,2
462206,71637626,3
219003,38147583,3
656751,23829372,1
251694,64487286,2
655363,28147694,4
151145,68284917,3
762417,87870597,5
744687,21851233,3
319976,74192837,1
507110,95104639,3
507423,19219489,5
416127,14621659,2
731126,23922959,1
664526,61907798,2
139825,30939918,4
396290,66654798,5
817956,63163612,2
732420,45204098,2
311338,93325335,3
153521,33580645,2
323330,98226244,2
365713,12274118,5
414037,39849783,2
427427,53499842,2
146266,87230491,2
676447,56379426,5
376118,17678165,4
706846,33077846,3
219257,42896828,1
332249,57901434,3
397317,84256677,2
971811,30170578,2
761171,74042233,5
282506,69976668,2
567517,75387296,3
940859,33348289,1
339821,88283173,2
793976,98472552,4
549689,22060328,5
986058,61873216,5
584572,30829510,4
775076,32702417,2
590920,46336579,2
593590,80428493,3
863347,39957987,1
288520,35813896,3
413503,74680699,3
693724,65140932,5
652099,54261229,2
