621426,76032799,1
850292,19289095,2
741205,72794528,3
319427,53350233,2
247800,13829058,1
265443,58346682,4
453475,12654496,1
784342,70072930,4
335445,76865982,3
366616,49105741,2
939362,88415335,1
307931,98112035,1
673860,38230463,1
241958,28577421,2
816965,93146192,3
705282,74783776,1
484113,13860527,4
966742,24729493,4
996264,96397427,2
936008,13722604,3
102245,81337736,1
346154,19614492,3
114068,22242446,1
609047,23135261,1
918737,87090996,2
656244,12724400,2
495643,60882516,4
771425,88350409,5
537981,96121853,3
853532,92014947,1
722640,66693847,3
506434,38703874,1
556630,67794654,3
921967,78951607,2
751239,10608874,1
928858,47025817,1
533777,60845640,3
407735,51169755,5
930079,81065509,2
408244,17895481,1
489744,76864048,3
397561,28825359,4
571440,33139212,4
769458,79998877,5
599707,72629610,3
271142,33078635,4
174436,21123559,5
848329,30833517,1
830319,47359354,1
693777,20495266,1
614198,59547733,2
442355,69531166,3
810911,18723706,3
747043,68850801,4
838123,73474082,2
837481,67175521,3
319067,87649332,1
918679,88849754,2
374146,53555466,2
387854,28466869,3
426825,22555864,4
456692,40314555,3
206968,56936427,4
610469,20106302,2
492970,15845293,3
836352,56264873,4
522944,61249181,1
585641,26973061,4
491532,73424036,3
225388,64724561,1
617905,64454256,2
231874,19122103,4
480610,10025153,1
134330,47343215,5
337954,54337787,1
700023,35915426,4
380525,85754899,4
206759,33165506,5
577046,26165641,5
842285,23314178,3
295157,58236207,3
163001,42312865,5
175482,16486701,5
431272,77038178,3
459747,36088148,4
413423,62395571,3
667252,77541351,3
889668,15367713,5
738446,43225123,5
128939,87435077,3
487263,46480377,5
902935,16417052,3
691195,15436070,5
213148,39825249,1
647379,15940398,5
160284,55547370,4
815478,24480793,4
647679,65191238,1
945988,58621225,1
710434,85435987,5
668093,43252875,4
416009,55457109,5
413987,47193277,3
262905,12311671,5
635564,84379268,3
556858,43770345,2
166140,75181902,5
559343,67530489,5
355848,45501429,2
476817,46189819,1
557938,49133934,4
292214,88910325,2
159477,95285130,3
511155,28089795,2
201792,77410078,1
220265,45476875,1
512758,90759854,4
640574,22166814,4
540391,34182507,3
340856,35850638,4
367809,93167014,5
556722,88237708,1
158555,17112063,2
481262,60887412,1
528760,65790109,3
597429,16327669,4
902326,30556865,2
265316,24309152,2
200057,88832331,2
575061,55705691,4
775508,29347346,5
706516,40760641,4
483074,16985412,3
103606,90269496,4
500143,60672877,1
494615,99398548,3
282398,31258575,1
527399,81332866,3
829722,43958997,5
757288,41494567,5
810752,22354455,3
907845,42410207,1
535585,83933836,4
104839,27043301,2
911777,31269934,2
705035,76906143,4
200159,70813268,5
547177,14889756,3
597035,72870770,3
366501,49893263,2
670952,73264316,4
230860,11740177,1
365708,30538120,2
109622,92471991,5
965483,96309645,4
371688,69214886,5
908269,88833370,1
836776,40446617,1
825680,13498885,2
222379,23846365,2
348549,24693786,4
342491,10421605,3
935983,97091869,5
574250,38907307,4
640170,30089128,2
474878,15942922,2
354354,22905499,2
679945,52449472,1
886547,56717464,2
781714,33592165,1
657842,49190371,4
967425,85790009,2
755064,46792600,1
497112,20351587,2
363305,36201393,2
223589,95355849,1
265271,34285808,4
667602,94278463,3
624990,64279407,3
677806,22889872,2
423469,44195503,4
315053,34398428,5
895763,21204777,1
620600,26693759,1
757365,78906606,1
946691,23485255,1
982710,85409317,1
136595,91298412,5
343977,83569076,3
528231,88549331,5
555339,51851287,5
541343,19723073,2
336251,65529088,2
675713,68192217,1
603579,25751930,4
255287,30167620,4
321944,83808238,5
972833,11755027,2
862563,80885635,3
552247,78862346,3
258754,19870201,1
180471,51374748,1
984387,75331383,4
138464,59830405,2
487535,81071976,4
165577,11284367,3
241769,11242917,1
704641,56791855,3
484266,54189388,2
664390,12437726,4
831318,49059274,2
266458,34419245,1
154769,15283903,4
523494,84093189,5
273326,28753598,5
985585,37347328,4
861230,80315388,3
503651,42600227,5
730786,69960810,3
945023,98756570,5
734453,42325204,3
442071,98438743,5
143421,84416724,3
863778,88011098,5
925155,57126462,2
274223,63716719,5
273656,90311330,2
876414,91067017,5
485506,13908140,4
959267,30503516,1
458888,81837481,3
656177,75952504,3
991570,28649279,1
620096,25233635,4
928796,75692657,3
125073,53903864,2
367864,16310557,4
307662,34761705,2
130843,91346275,1
640570,36621187,5
160142,16633831,1
293588,93568477,2
755845,61982855,3
647687,24918062,4
407951,30574927,5
553279,97729740,4
477387,48980463,3
240969,23637840,3
722662,80448590,1
885898,83647630,3
877172,26882232,4
593053,91697467,4
603482,79261050,2
341088,73205649,3
947927,28031671,1
