515599,95703182,1
480343,23642289,5
415658,70033745,2
186877,80708651,5
587780,90985139,4
125419,50626353,4
582463,71144140,5
867932,24492102,2
408676,60781288,1
208176,36632099,5
974104,21107970,3
890764,99491771,2
777563,51821040,3
107497,43343816,1
433744,40760308,1
870460,90669609,4
543983,92153768,3
972379,23991563,1
382084,13021260,2
175322,17499255,1
913456,44345525,4
430323,84103300,2
624086,99159138,3
610782,80774383,3
182381,80010370,4
166050,68868169,1
481341,72608757,4
466244,91541667,3
731370,92738530,5
139222,63272473,2
852134,85676763,3
804251,94185083,3
523607,67590447,2
149687,55104673,5
814044,38348851,3
193488,74928510,5
140359,76313521,2
484783,97401042,5
949668,43005991,5
716513,27269694,1
297279,21033184,1
642077,19602531,5
735307,24302315,4
119110,67408361,1
503080,18737598,2
525186,69405011,5
926754,16023766,4
192874,18663219,1
197800,58810579,2
877542,64107479,5
510293,65130156,2
563261,27534427,2
531500,26820925,5
887169,11086951,3
553745,94460542,4
251406,84470599,1
682587,75349867,2
374558,97685229,5
793081,86592565,5
475744,65225025,2
423041,40447091,2
261315,43194131,5
177708,93694135,1
210971,18486229,1
156572,89392769,5
387891,90196400,4
572767,12203433,4
917803,40915410,2
636815,50383863,2
568477,61366999,5
167641,75810138,1
120301,61008354,1
123849,80359325,2
252534,63655044,3
571640,31399625,3
661453,33161423,4
344729,67164405,3
470473,17170284,2
199558,81838918,3
939445,59145307,4
230585,56860600,5
614264,13656552,4
152224,96418492,5
633351,56939074,5
418108,20073575,2
735234,54015622,4
142508,70896791,3
771155,96786903,1
545437,83537921,5
907885,13030964,5
377117,40277832,4
609676,87065153,4
371918,35650651,4
165414,36273041,4
442318,13339117,4
542684,12864346,2
586050,49871381,3
485836,69112922,2
397824,37755543,1
136767,75240235,5
341439,99095088,1
501396,42996982,4
785721,75312812,5
917877,20345102,3
776619,78655557,1
770766,98865319,5
998114,39847795,2
274809,12434281,3
490041,70155353,3
375757,58792790,3
676676,89282231,2
128342,95867019,2
249145,12024021,2
362443,91438210,3
432295,76839819,2
812225,99419053,5
664162,61578521,3
209555,16038220,4
762224,26744500,5
594153,13263119,4
872869,36572984,3
883969,38431146,4
846429,93652559,2
634740,37054633,5
508454,25525837,2
496971,91069516,3
333897,59021124,3
918883,27919701,3
678862,23580922,5
617020,93438730,3
683098,47971206,2
936786,27003912,4
105569,61527755,1
306208,53201128,2
378629,95298688,4
853760,42692166,2
965489,87483815,2
375078,93506165,4
514742,37232051,3
708324,86198679,4
947865,64920621,2
510199,91462645,3
592475,27915647,1
626211,55849876,2
298957,35033984,2
170407,51660709,1
749943,21163031,4
434010,97048065,4
384576,96155095,3
245752,43135009,4
548573,56689065,4
750990,48706173,2
140199,83190700,5
759509,66654063,1
448129,28965270,2
903546,63511265,4
320290,43442822,4
200820,22109085,3
884975,78794321,5
359260,60350127,4
574435,96731245,1
160592,12256525,1
225703,82592781,2
