984280,77846557,4
104225,31265362,4
586134,62711570,1
991978,54324996,1
242923,65982170,4
451007,54365614,3
765195,18011205,3
240387,28427499,4
369361,31049427,5
845391,41284691,4
357738,43378544,5
998497,12454323,3
260786,38384883,3
564724,54332389,4
386400,20246284,3
492945,42279172,1
369542,87885395,5
890327,10410994,5
712986,24106456,3
198166,26444212,4
800672,54132529,1
472965,36901596,2
967811,20492061,4
214549,77110079,4
705021,77256705,4
459868,63050090,4
955621,23106706,1
103508,21090024,5
815984,60732074,1
890668,36529780,5
113954,48560999,1
919657,70472312,5
234899,43757523,2
849955,57902770,3
419799,78932454,4
459414,75400985,5
262324,39082084,5
121450,25124904,1
221109,31674427,5
611674,45196374,2
878913,59548305,1
153811,52924471,1
157381,13293149,3
682795,50944442,3
904122,64170593,3
836779,32023810,3
960557,96627678,4
958859,35948454,1
264276,20507804,3
143876,45832207,1
568964,71609882,5
177834,15236389,3
907537,62286971,1
812748,54020859,2
958994,53330913,4
326833,26390083,1
104327,70765317,4
201020,29445537,2
738281,39559591,4
614897,69533170,5
759116,10395844,4
245779,58672461,1
559553,16049114,5
813005,84843405,2
479785,15510368,5
746909,60758002,2
802525,56911890,3
497375,77559006,3
362006,72747614,4
308004,36195968,3
841235,20075745,1
175151,16763456,4
739273,48194685,1
445854,90363356,5
401841,99983290,5
680915,47710188,3
499761,27935924,2
164986,93830769,5
927875,13053449,5
343374,50506457,4
198026,72973394,2
821872,53010796,3
642905,16596695,1
978160,31815493,4
823952,89280827,4
914156,78026509,5
322606,47858336,1
124431,86635737,5
518877,44663363,1
126718,13343264,5
729773,30427452,3
400104,27517425,1
603415,64908465,5
984810,49909907,5
681781,74247918,3
170045,96717697,3
849930,79215322,1
261839,92640938,3
551715,67856404,5
649236,59633436,2
406877,36056160,2
472511,21591894,2
829623,10540275,1
882129,90158359,4
365769,13708815,4
432706,65703468,1
702615,63223829,5
673011,19558659,4
885947,48074001,4
537657,83850441,3
908620,53892325,1
731936,99695617,5
631520,85283313,2
384922,84687284,4
209108,19429966,4
694309,42756346,3
364286,89754426,2
432626,17295649,2
873358,53373130,5
804453,19223928,1
853399,14082435,4
