954291,98833607,4
918767,79773872,2
224452,40860961,3
468100,76291354,4
101314,76150599,3
987218,96956186,1
379685,21653023,5
757841,61889569,5
288082,33823955,1
835334,43853064,1
503910,88376571,4
736190,15633370,2
152447,52486154,2
923460,94686172,1
177098,24319811,5
224233,78057544,4
811040,90886154,3
588750,87620668,4
609288,69152284,1
510640,99363609,5
279808,81661489,5
314280,72520843,4
557210,74229983,4
994517,68956984,4
955265,99176583,3
338087,96588047,3
755016,75794892,3
452169,13785082,5
280918,97027135,1
525165,29749800,4
330456,98409546,3
649964,71668016,3
757764,99896862,4
837777,28459549,5
251079,62840071,1
301662,71006108,5
541977,81081568,1
331038,31692686,4
245501,48616137,2
345910,42806477,2
471618,78790315,4
177849,79577025,3
282296,86112501,4
829915,55095473,2
332039,58397432,5
793249,18673825,4
243398,18539115,2
398340,10416829,2
320063,97528137,2
454089,92606188,1
170303,40626763,5
698213,93655365,4
619921,72623481,3
947922,62081614,4
105756,30164046,5
303742,72132333,4
478814,67994535,5
432045,73737395,3
288173,64129221,2
738568,49938372,3
520355,40400967,4
576407,58712228,1
777807,66365113,2
885956,69717496,1
242147,50279246,1
879034,53265359,5
309347,37502759,4
786602,57239979,3
314186,93165056,1
929861,80150577,3
617827,45586782,1
841779,44914157,5
489493,67425248,2
380849,19824600,2
548887,20134784,4
493516,23156299,4
274645,30100027,4
436057,36094665,1
886158,38218650,1
620512,43144845,1
671291,34737497,5
703836,47061897,2
393072,32778089,1
256808,63801477,1
692022,58133065,2
887545,92783423,1
184151,11627442,1
555898,11534897,3
313744,62874326,4
822751,54020732,2
718437,78884223,1
148620,50429878,4
430710,80448789,5
742955,32067176,4
219447,84641440,3
373130,57161775,2
643029,11906571,3
692794,34590867,3
138817,63571420,5
750438,49091302,4
484212,43816236,4
761140,94858590,4
330460,46213685,1
527287,11848984,4
135032,74777452,3
649893,76536148,1
252136,63313772,1
756961,17685948,5
192063,57243651,1
182021,80881110,5
853047,71573148,1
652714,13504078,3
977841,15135526,4
771961,72137599,4
109246,44787334,1
604619,24892302,3
597822,35700518,2
789533,63869859,5
247592,58430514,2
113367,47897061,4
913586,21191486,2
554274,40356749,4
620248,16049777,1
751582,22171761,5
535938,74438058,3
403368,58988192,4
746521,69894801,5
334964,73289264,1
138163,13938092,2
894161,34603794,5
192909,73683257,5
691896,91510098,5
280239,12870064,5
596697,32705615,1
632502,92124248,2
409719,63970337,5
113030,16000920,4
654763,84548462,1
708557,88806207,1
471479,90228248,4
822736,21906715,3
808599,23381339,5
383589,28330455,1
398488,28752774,5
855652,80845262,2
308776,56044938,4
890146,48753781,4
236413,32458981,1
228477,39989069,3
912409,67334620,2
772484,96998225,4
954993,29119299,4
743793,57118203,2
504846,22467480,5
849138,63266974,5
213261,16649684,4
384663,89866990,2
183656,68589840,5
834317,97922235,4
856735,32826139,1
668924,58566255,3
833723,79851478,4
886939,49337615,3
269101,20092859,5
596584,42170149,2
399745,43528865,4
616948,46259323,1
