713521,99319113,4
384011,91194346,1
740276,57360688,4
605792,19568885,1
892051,98112963,4
260786,42037743,4
661338,25412423,3
119700,65041746,4
610634,81749563,3
617938,30797275,1
897361,89425243,2
335357,89700373,4
559655,97725589,1
402030,56805872,3
101651,41890730,1
947882,10219689,1
874373,21785356,2
572858,42968305,2
948855,44576259,5
586371,66455390,3
168183,87105259,5
960765,41774932,5
353807,55196490,5
629352,11334700,5
891859,97439201,4
959865,60552207,4
392675,37356449,3
555582,45431435,2
424742,16085498,4
137615,76012422,5
393077,72153770,1
916748,36271731,1
281148,14848690,4
424806,79091479,3
952537,20477679,2
999020,52862974,2
226002,14368429,4
638835,51957322,1
363192,86450283,5
343428,17013023,1
361793,16062473,2
893754,23324320,1
861065,18566186,2
761467,42674566,3
388049,54506972,4
186555,62356095,5
506771,75572244,4
820913,64871195,2
996384,55739969,2
381265,41901119,1
718922,95094352,5
898287,47524764,2
383606,84923797,3
655996,36562909,1
674060,76639435,1
295173,18713180,5
546991,34941640,2
436807,92879042,5
499520,59258848,1
295674,41093024,3
908076,40776535,5
977772,98924726,2
854964,34331802,4
296069,81026464,1
980670,88361822,2
397596,81352174,5
579513,39011741,3
147523,94302880,3
810999,49222354,2
210851,60618039,1
903236,24429227,2
703145,27298865,3
148312,27866196,4
647888,41299783,4
871946,31888843,3
832352,79112592,3
549881,80803241,4
855739,48037543,4
438112,27726605,1
495384,45284385,2
386433,72984527,1
181448,85864390,1
548565,21448433,2
857276,55626257,4
194922,82717233,3
641168,37585573,1
966070,60648173,4
166957,25838862,2
769591,81931651,3
329095,63869987,2
128933,39031574,5
301490,69394476,5
334109,75307569,5
716833,39782893,4
358110,86651358,3
377877,42798046,5
390196,65732472,1
323159,91341708,2
995567,45439236,2
725073,39608854,2
718433,36890016,2
608846,37825170,4
308890,57820051,2
888655,18907907,5
372009,54517961,1
137758,10874858,4
463633,35414537,3
231351,49207789,5
826651,85422058,3
707096,16949059,1
655445,87953824,1
304619,25031863,5
764451,41616993,5
643754,18238242,2
194101,86777266,3
538711,47022456,5
837487,22155307,4
738245,11605001,2
422471,52484414,5
688908,84346047,3
943272,29755453,5
204455,45988816,5
654701,75713295,1
634259,16504042,2
186967,78187507,4
145338,32200966,5
778766,53885060,5
645478,82318634,3
977561,86055469,2
867683,18252555,2
522519,29846386,1
371107,41234590,1
486281,74252162,2
220512,61589943,1
897141,11788975,4
380129,70450193,3
387568,53213331,2
179505,12229671,5
252793,47228209,4
506157,85053786,4
860212,19930249,4
208320,67317681,1
106512,69017179,4
794006,45001304,3
515618,99727139,5
680100,26743795,4
777152,50834194,2
456527,51481580,1
939568,62285764,2
136165,88310420,4
784904,90574583,1
924234,25125237,4
335042,39510341,3
447139,12380704,5
126871,96097396,1
346262,58466337,5
546155,51388075,1
138174,97419021,2
346070,65498742,4
212127,22065424,2
178153,71787816,4
670569,46412282,4
824595,39638591,3
502770,40462313,4
942627,46881947,3
877249,93746236,1
130122,48041078,2
154168,57927877,3
899295,66636710,2
370392,63129752,1
320653,21732307,3
506835,35814322,1
104244,51507570,4
653835,11980567,2
299496,55969261,5
900288,44685915,4
771906,59575817,3
913028,62021631,3
283077,84579498,5
199760,42116941,1
730474,73637590,2
957205,63264741,4
326295,63935818,1
156331,15939165,3
920000,52125252,5
393274,57470423,3
565049,63589919,5
360462,97908659,5
222616,53066026,2
677601,46597588,5
542679,27322816,1
263351,79509923,5
823829,29137954,1
324990,51364174,3
474862,23109857,1
974089,82804391,5
609044,87891915,3
161781,56741038,2
971031,80071742,5
126199,49901843,1
818630,99301238,4
203805,36593757,2
718961,69920772,4
976663,66694583,3
907694,44098399,3
833952,29180900,3
264775,73151620,5
489037,45420938,5
724198,58347824,1
853492,54735909,1
363461,92703545,4
283838,87294598,3
275205,74310772,1
945474,61606585,4
868235,44527519,1
710950,33459744,4
899253,41996464,3
359921,35180550,4
875873,95866535,2
153134,33277545,2
573528,89760954,3
472545,82054321,5
170303,53613238,2
170783,46159011,4
797868,65974255,3
164470,40014170,4
730438,38413554,4
639061,61625815,3
991739,38847094,1
604516,27175984,2
473536,94438655,5
770151,36586924,3
199232,68594444,1
535666,41206422,3
400669,88003033,4
204410,73883482,4
558414,57302132,4
927893,90217451,2
302943,47442263,4
429387,61651654,5
479513,45567368,2
132335,90284010,4
718584,43041604,5
275647,73889840,2
813655,30127582,5
947051,45134008,5
297086,57608226,3
220178,59589008,1
931335,97015457,3
133535,84279301,2
652060,46450436,3
999744,77135141,5
149142,83817589,5
600338,18833153,1
146479,45843916,1
386874,10631835,1
657264,37007725,1
586937,11795032,2
709781,78030858,4
519937,24965317,2
209241,42442724,2
756435,22020069,5
473367,80723372,1
682404,91817869,4
839845,87543512,5
372048,59524965,4
780378,66608451,3
868914,53787064,1
950624,68528475,2
266606,53253282,4
634059,11261753,5
432647,86547115,4
879946,18802872,4
987571,37342190,4
921950,36754389,4
134599,68144817,5
276680,31616161,2
125636,53022222,1
577330,29713628,1
758004,95429738,5
330204,58240067,5
542460,28322879,4
513991,80798507,3
857726,56320353,1
743741,89516815,1
632576,75879522,2
156498,99982791,5
648466,63384350,4
538920,86282458,4
938805,85002869,4
865913,86076635,4
384685,65254482,3
521740,88294245,5
393160,81960663,3
540670,72652302,1
472829,81868248,4
632421,58551624,2
155583,69522192,4
817021,54527346,2
746657,93435696,5
312265,55355761,3
705499,21521135,3
505612,55174082,3
919212,56054466,2
348896,63906879,5
774067,73664211,2
600991,23103164,1
193895,54345515,1
538336,38935621,2
272482,21421250,3
583583,83461416,3
404106,79521700,5
347011,85083284,5
853437,25678016,3
822669,15361238,4
789251,94458869,2
694682,62791978,5
180738,34723383,1
607398,20775479,5
919370,70306474,1
609144,40169038,3
564585,79888656,2
642727,64334268,1
236407,23804724,1
865157,36208380,4
357114,98754037,2
235273,96665539,1
279655,60239328,1
352464,83706327,1
244216,41383603,2
969097,63963518,5
619478,17111048,4
505873,27958701,2
135471,51299918,2
493237,72903428,4
282268,27414899,5
130652,69275279,2
878244,87080380,2
362126,89917693,1
779085,20827617,2
396889,98635799,5
138592,54849846,5
951311,77930736,2
948788,20457260,5
627512,35226821,5
640210,61032471,1
565138,87587605,1
626256,28039815,2
249443,90188341,1
290166,95697909,4
385174,85051376,3
356596,18614751,4
464188,92212353,4
994318,58136238,5
372212,56748025,3
913834,45285726,2
659426,54173785,4
170566,36830194,3
438687,41420508,5
567064,37154521,3
847588,15856514,1
255643,97083929,4
814032,33810857,1
572162,61335846,1
680589,19518844,4
434484,62843130,1
666672,84378479,2
193545,17048851,4
629322,17419042,5
803280,39749117,3
622717,14626349,2
671551,91419648,3
477208,22208006,5
221361,57984693,1
450403,19245255,1
249075,20719501,3
297853,12900107,3
785908,45772384,4
743934,56301452,5
555907,52513820,4
960999,43754423,1
667110,85667786,4
456193,40332175,2
685525,76218897,3
309150,79724333,3
765263,34762521,1
344681,41770119,5
893508,67771214,5
935529,64272797,4
104239,31210519,3
888721,36281037,4
409449,10758469,2
129622,11955797,2
914552,94691603,3
301003,94193525,3
311728,32517022,1
699083,63729807,1
540109,40837746,5
485351,75736896,4
414876,70627885,1
732058,49012076,4
667223,90365475,4
993944,16565230,2
535834,39381256,3
514446,52067122,2
862690,62764980,2
888994,85724231,5
910727,97968720,1
171293,82901692,4
593508,48006726,3
281920,18290524,3
553259,48109909,5
505390,31925555,3
368282,99428393,4
516548,67849503,2
567114,92184313,5
526308,98870089,5
853361,49322852,3
142946,84647570,3
559821,87595740,4
248483,17757745,4
816888,98280462,3
919512,11464649,2
901291,12587297,1
519289,86107988,1
230048,17156584,2
367816,41415630,2
702039,94328866,1
788890,69712218,2
636278,41370146,5
570942,87959929,1
694533,88976962,1
660537,54856784,5
488889,82351030,3
550658,92395235,2
326195,43854940,5
346088,72484844,3
878092,70559976,3
711721,86449793,2
775243,59663178,2
454837,12020724,4
873972,51462752,2
810971,25642069,2
392684,90273819,5
955114,96772293,2
607173,13161837,3
422856,44237640,5
243217,50326365,3
559305,45802360,3
683423,45956831,1
419060,67084699,3
624210,58924938,1
337161,70648232,4
451582,73289224,1
150083,17514500,1
430127,19754496,4
156119,10063065,1
796855,88536776,4
999294,82157732,1
883406,70179322,5
532758,63529862,3
879194,53150779,3
282272,90467220,2
998908,60650322,1
510955,76356800,5
892278,96541881,2
770773,27390692,3
186916,15665390,4
397602,36271673,1
832230,72453652,4
327319,51157241,5
437259,33336851,3
247925,17035865,4
403356,63503790,4
320551,74819606,1
984017,37135286,2
230846,94076688,5
523667,74593724,5
997461,96834686,3
525894,28285593,5
671341,52464380,2
241024,44762038,2
873067,29939522,5
433850,30892575,2
673542,83742861,1
663823,85445766,1
967565,25578828,5
174413,29458408,2
327190,87126272,3
423638,58292666,4
937996,82267434,5
556334,61595355,1
729910,67870376,2
536933,11035943,2
998519,46894492,5
320344,62948600,5
140398,69718067,2
920231,58461221,2
899970,89453486,5
798374,43336294,1
479877,43106983,3
746440,86402297,1
620584,73785001,1
843840,14482720,2
701335,16505255,1
517494,28738702,2
664654,16330008,3
538085,50988133,1
799837,52552989,3
190718,99508698,2
546480,75353220,5
613174,15847326,4
931012,56975094,1
783683,35712430,5
793116,83911672,1
555352,28652077,1
735790,23690017,2
399625,56521737,1
379059,94966990,4
503353,68998564,3
954796,69047366,2
756795,85672790,5
472208,16780074,1
553809,27502839,1
623160,44118017,4
740673,32158561,5
448024,82351176,3
933482,55624829,5
932523,36888584,1
702329,92239070,4
285646,16928191,3
884726,65220600,5
237742,94527394,2
454430,32392627,1
172550,59550997,5
455463,71218129,3
338570,14160407,2
587230,95919662,3
670704,49478706,4
551992,45857798,5
345127,20803581,4
919914,14740363,4
881795,45142875,4
265947,29830285,5
706360,21810245,2
593127,17640113,3
286617,91780018,5
261428,58686129,4
130486,50207072,3
792581,82160492,5
971595,26455313,2
470421,13765044,4
743513,74024336,3
919586,41776635,1
594370,20261351,1
273924,44194308,1
568587,24592396,4
134971,85401647,2
587496,20974114,4
900961,14991700,4
786008,61159328,3
441394,33762511,1
292617,69742920,1
513730,36458548,2
346027,40967245,3
983809,33520867,5
164611,16592760,3
562733,37397349,3
632146,90241394,5
819818,98316034,4
579274,97237845,5
186807,65680679,2
103057,63391429,1
422571,43570672,2
143182,63302038,4
745058,61373846,3
963224,78777713,4
167529,83294543,2
692263,79861300,4
349465,10971189,4
304990,20790615,5
178911,65104885,2
679701,23241401,2
986962,91082389,4
988303,89150445,4
342315,71401061,4
400808,23570090,2
252199,11050392,1
296520,40922676,4
409662,97283681,4
441510,32888601,2
539002,86568662,2
682763,39309666,1
889830,58146084,4
121940,99104082,4
226029,66929833,5
158453,16994196,5
109698,49909942,4
342517,22381153,4
771949,74221408,2
259126,18933817,3
693473,42212914,3
367267,84578103,3
930600,59154943,5
569754,89028925,2
727720,89896121,3
214929,21244569,3
954223,13017473,2
993210,61740430,1
873214,15061564,5
702158,63914849,5
766769,13417989,5
387539,31593643,2
983644,92042123,2
511448,93927166,1
581892,75828905,4
282579,74379081,1
803939,69400237,4
710577,20187710,5
575423,17235331,3
656327,74688956,5
747822,25062355,3
346806,46746289,2
705134,69779934,5
527861,82272197,4
688827,52013730,4
106729,38243209,3
222154,33823656,3
617975,99581894,2
915363,84620679,1
719539,63080132,4
